"time","anomalies.detector_id","anomalies.diff"
"2016-01-21T16:10:31.000Z","3","-5"
"2016-01-21T18:33:01.000Z","2","4"
"2016-01-21T18:34:31.000Z","2","-4"
"2016-01-22T11:55:31.000Z","12","-13"
"2016-01-22T13:36:01.000Z","3","5"
"2016-01-22T13:37:31.000Z","3","-5"
"2016-01-22T15:04:31.000Z","3","5"
"2016-01-22T15:07:31.000Z","2","-4"
"2016-01-22T15:15:01.000Z","3","5"
"2016-01-25T10:00:01.000Z","2","4"
"2016-01-25T12:45:01.000Z","3","-5"
"2016-01-25T13:16:31.000Z","3","5"
"2016-01-25T13:18:01.000Z","3","-5"
"2016-01-25T14:16:31.000Z","2","-4"
"2016-01-25T15:07:31.000Z","3","5"
"2016-01-25T15:12:01.000Z","3","-5"
"2016-01-26T14:03:01.000Z","3","5"
"2016-01-26T14:55:31.000Z","67","7"
"2016-01-27T13:49:31.000Z","13","-9"
"2016-01-27T15:04:31.000Z","2","4"
"2016-01-27T15:15:01.000Z","2","5"
"2016-01-27T15:16:31.000Z","2","-5"
"2016-01-27T16:01:31.000Z","2","4"
"2016-01-28T14:16:31.000Z","2","4"
"2016-01-28T15:01:31.000Z","2","4"
"2016-01-28T15:04:31.000Z","2","-4"
"2016-01-28T15:10:31.000Z","2","-5"
"2016-01-28T15:12:01.000Z","2","5"
"2016-01-28T15:13:31.000Z","2","-4"
"2016-01-28T15:21:01.000Z","3","5"
"2016-01-28T15:22:31.000Z","3","-5"
"2016-01-28T15:34:31.000Z","3","5"
"2016-01-28T15:36:01.000Z","2","-4"
"2016-01-28T16:21:01.000Z","3","5"
"2016-01-29T23:58:31.000Z","51","-8"
"2016-02-01T07:57:01.000Z","44","6"
"2016-02-01T11:10:31.000Z","3","5"
"2016-02-01T11:12:01.000Z","3","-5"
"2016-02-01T14:28:31.000Z","67","31"
"2016-02-01T14:36:01.000Z","3","-5"
"2016-02-01T14:40:31.000Z","3","5"
"2016-02-01T14:42:01.000Z","3","-5"
"2016-02-01T14:52:31.000Z","2","4"
"2016-02-01T15:07:31.000Z","2","-4"
"2016-02-01T15:33:01.000Z","2","-4"
"2016-02-01T15:36:01.000Z","3","5"
"2016-02-01T15:51:01.000Z","3","-5"
"2016-02-01T16:01:31.000Z","3","-5"
"2016-02-01T16:06:01.000Z","2","5"
"2016-02-01T16:07:31.000Z","3","-5"
"2016-02-01T16:40:31.000Z","99","-8"
"2016-02-01T17:07:31.000Z","2","-4"
"2016-02-01T20:10:31.000Z","44","-7"
"2016-02-02T06:55:31.000Z","78","14"
"2016-02-02T07:42:16.000Z","80","6"
"2016-02-02T07:52:31.000Z","2","4"
"2016-02-02T09:42:01.000Z","44","8"
"2016-02-02T13:18:01.000Z","3","5"
"2016-02-02T13:55:31.000Z","2","-4"
"2016-02-02T15:06:01.000Z","3","5"
"2016-02-02T15:09:01.000Z","2","-5"
"2016-02-02T15:10:31.000Z","3","-5"
"2016-02-02T15:12:01.000Z","2","4"
"2016-02-02T15:31:31.000Z","2","4"
"2016-02-03T07:40:31.000Z","5","-10"
"2016-02-03T08:55:31.000Z","44","11"
"2016-02-03T13:30:01.000Z","3","5"
"2016-02-03T15:03:01.000Z","3","5"
"2016-02-03T15:06:01.000Z","3","-5"
"2016-02-03T15:07:31.000Z","3","5"
"2016-02-03T15:10:31.000Z","2","-4"
"2016-02-03T15:12:01.000Z","3","-5"
"2016-02-03T15:13:31.000Z","2","4"
"2016-02-03T15:15:01.000Z","2","-4"
"2016-02-03T15:19:31.000Z","3","5"
"2016-02-03T15:51:01.000Z","44","-7"
"2016-02-03T15:54:01.000Z","13","11"
"2016-02-03T16:09:01.000Z","3","5"
"2016-02-03T16:55:31.000Z","96","16"
"2016-02-04T13:04:31.000Z","2","4"
"2016-02-04T13:06:01.000Z","2","-4"
"2016-02-04T15:03:01.000Z","3","5"
"2016-02-04T15:04:31.000Z","3","-5"
"2016-02-04T15:07:31.000Z","2","-5"
"2016-02-04T15:15:01.000Z","2","5"
"2016-02-04T15:16:31.000Z","2","-5"
"2016-02-04T15:28:31.000Z","2","4"
"2016-02-04T16:31:31.000Z","3","5"
"2016-02-05T13:09:01.000Z","2","4"
"2016-02-05T14:48:01.000Z","3","5"
"2016-02-05T15:15:01.000Z","10","11"
"2016-02-05T15:28:31.000Z","2","4"
"2016-02-05T15:30:01.000Z","2","-5"
"2016-02-05T15:36:01.000Z","2","-4"
"2016-02-05T15:40:31.000Z","2","-4"
"2016-02-05T15:46:31.000Z","3","5"
"2016-02-05T15:48:01.000Z","3","-5"
"2016-02-08T15:03:01.000Z","3","-5"
"2016-02-08T15:06:01.000Z","2","5"
"2016-02-08T15:10:31.000Z","2","4"
"2016-02-08T15:22:31.000Z","2","4"
"2016-02-08T15:24:01.000Z","2","-4"
"2016-02-09T13:52:31.000Z","13","14"
"2016-02-09T15:06:01.000Z","3","5"
"2016-02-09T15:07:31.000Z","2","-5"
"2016-02-09T15:09:01.000Z","2","5"
"2016-02-09T15:10:31.000Z","3","-5"
"2016-02-09T15:12:01.000Z","2","4"
"2016-02-09T15:13:31.000Z","2","-4"
"2016-02-09T15:18:01.000Z","3","-5"
"2016-02-09T16:07:31.000Z","2","-4"
"2016-02-10T12:42:01.000Z","2","5"
"2016-02-10T12:43:31.000Z","2","-4"
"2016-02-10T14:42:01.000Z","2","-4"
"2016-02-10T15:07:31.000Z","2","-4"
"2016-02-10T16:03:01.000Z","2","-4"
"2016-02-10T16:18:01.000Z","3","5"
"2016-02-11T07:22:31.000Z","13","6"
"2016-02-11T11:51:01.000Z","61","9"
"2016-02-11T13:28:31.000Z","64","9"
"2016-02-11T13:52:31.000Z","71","-13"
"2016-02-11T14:51:01.000Z","3","5"
"2016-02-11T14:52:31.000Z","3","-5"
"2016-02-11T15:03:01.000Z","3","5"
"2016-02-11T15:06:01.000Z","3","-5"
"2016-02-11T15:10:31.000Z","3","-5"
"2016-02-11T15:12:01.000Z","2","-4"
"2016-02-11T15:33:01.000Z","2","-4"
"2016-02-11T16:19:31.000Z","3","5"
"2016-02-11T16:21:01.000Z","3","-5"
"2016-02-12T07:21:45.000Z","97","12"
"2016-02-12T09:25:31.000Z","92","19"
"2016-02-12T10:07:31.000Z","60","15"
"2016-02-12T13:28:31.000Z","2","4"
"2016-02-12T14:24:01.000Z","3","5"
"2016-02-12T14:52:31.000Z","3","5"
"2016-02-12T15:07:31.000Z","2","-4"
"2016-02-14T18:45:01.000Z","57","9"
"2016-02-15T11:54:01.000Z","2","4"
"2016-02-15T11:55:31.000Z","2","-4"
"2016-02-15T13:27:01.000Z","3","5"
"2016-02-15T15:06:01.000Z","2","-5"
"2016-02-15T15:07:31.000Z","3","5"
"2016-02-15T15:13:31.000Z","2","-4"
"2016-02-15T15:22:31.000Z","3","5"
"2016-02-15T15:24:01.000Z","3","-5"
"2016-02-15T15:31:31.000Z","2","5"
"2016-02-15T15:33:01.000Z","2","-4"
"2016-02-15T16:00:01.000Z","2","4"
"2016-02-15T18:37:31.000Z","13","46"
"2016-02-16T10:19:31.000Z","2","4"
"2016-02-16T10:33:01.000Z","2","4"
"2016-02-16T14:39:01.000Z","13","26"
"2016-02-16T15:06:01.000Z","2","-5"
"2016-02-16T15:07:31.000Z","2","5"
"2016-02-16T15:34:31.000Z","2","-4"
"2016-02-16T15:42:01.000Z","3","5"
"2016-02-16T15:43:31.000Z","3","-5"
"2016-02-16T19:09:01.000Z","3","5"
"2016-02-16T19:10:31.000Z","3","-5"
"2016-02-17T11:24:01.000Z","2","4"
"2016-02-17T13:28:31.000Z","2","4"
"2016-02-17T15:06:01.000Z","2","4"
"2016-02-17T15:10:31.000Z","2","-5"
"2016-02-17T16:07:31.000Z","3","-5"
"2016-02-17T16:09:01.000Z","10","14"
"2016-02-18T10:19:31.000Z","2","4"
"2016-02-18T10:21:01.000Z","2","-4"
"2016-02-18T12:36:01.000Z","2","4"
"2016-02-18T15:04:31.000Z","2","5"
"2016-02-18T15:30:01.000Z","2","-4"
"2016-02-18T15:36:01.000Z","3","-5"
"2016-02-18T16:01:31.000Z","2","5"
"2016-02-18T16:03:01.000Z","2","-4"
"2016-02-18T16:06:01.000Z","2","4"
"2016-02-19T12:18:01.000Z","3","5"
"2016-02-19T12:19:31.000Z","3","-5"
"2016-02-19T12:42:01.000Z","2","4"
"2016-02-19T12:43:31.000Z","2","-4"
"2016-02-19T13:06:01.000Z","67","-7"
"2016-02-19T14:36:01.000Z","3","5"
"2016-02-19T15:25:31.000Z","2","-4"
"2016-02-19T15:42:01.000Z","3","-5"
"2016-02-19T16:12:01.000Z","2","-4"
"2016-02-19T16:34:31.000Z","2","-4"
"2016-02-21T06:31:31.000Z","51","7"
"2016-02-22T10:52:31.000Z","3","5"
"2016-02-22T10:54:01.000Z","3","-5"
"2016-02-22T11:49:31.000Z","2","-4"
"2016-02-22T12:10:31.000Z","49","-9"
"2016-02-22T13:25:31.000Z","70","-6"
"2016-02-22T14:07:31.000Z","2","4"
"2016-02-22T14:09:01.000Z","2","-4"
"2016-02-22T14:12:01.000Z","76","17"
"2016-02-22T15:12:01.000Z","2","4"
"2016-02-22T15:16:31.000Z","2","5"
"2016-02-22T15:31:31.000Z","2","-4"
"2016-02-22T15:37:31.000Z","3","-5"
"2016-02-22T17:27:01.000Z","2","4"
"2016-02-22T17:28:31.000Z","2","-4"
"2016-02-23T11:46:31.000Z","19","20"
"2016-02-23T15:06:01.000Z","3","-5"
"2016-02-23T15:07:31.000Z","3","5"
"2016-02-23T15:16:31.000Z","3","-5"
"2016-02-23T15:24:01.000Z","2","4"
"2016-02-23T15:25:31.000Z","2","-4"
"2016-02-23T15:30:01.000Z","3","5"
"2016-02-23T15:46:31.000Z","2","4"
"2016-02-23T15:48:01.000Z","2","-4"
"2016-02-23T16:16:31.000Z","3","-5"
"2016-02-23T18:57:01.000Z","13","22"
"2016-02-24T09:57:01.000Z","3","5"
"2016-02-24T13:06:01.000Z","2","5"
"2016-02-24T13:13:31.000Z","2","4"
"2016-02-24T13:15:01.000Z","2","-4"
"2016-02-24T15:09:01.000Z","3","-5"
"2016-02-24T15:10:31.000Z","2","-5"
"2016-02-24T15:12:01.000Z","3","5"
"2016-02-24T15:30:01.000Z","2","4"
"2016-02-25T09:03:01.000Z","2","4"
"2016-02-25T15:13:31.000Z","2","4"
"2016-02-25T16:31:31.000Z","2","4"
"2016-02-25T17:30:01.000Z","3","-5"
"2016-02-25T23:58:31.000Z","28","10"
"2016-02-26T06:58:31.000Z","49","29"
"2016-02-26T14:30:01.000Z","2","5"
"2016-02-26T14:31:31.000Z","2","-5"
"2016-02-26T15:01:31.000Z","3","5"
"2016-02-26T15:33:01.000Z","3","-5"
"2016-02-26T16:09:01.000Z","2","4"
"2016-02-26T16:10:31.000Z","2","-5"
"2016-02-26T16:19:31.000Z","3","5"
"2016-03-01T09:40:31.000Z","2","4"
"2016-03-01T09:42:01.000Z","2","-4"
"2016-03-01T14:04:31.000Z","2","4"
"2016-03-01T14:06:01.000Z","2","-4"
"2016-03-01T15:04:31.000Z","3","-5"
"2016-03-01T15:06:01.000Z","2","4"
"2016-03-01T15:10:31.000Z","2","-5"
"2016-03-01T15:12:01.000Z","3","5"
"2016-03-01T15:16:31.000Z","3","-5"
"2016-03-01T15:25:31.000Z","2","4"
"2016-03-01T15:27:01.000Z","2","-4"
"2016-03-01T15:39:01.000Z","2","-4"
"2016-03-01T16:04:31.000Z","3","5"
"2016-03-01T17:09:01.000Z","3","5"
"2016-03-01T17:10:31.000Z","2","-4"
"2016-03-02T14:33:01.000Z","2","4"
"2016-03-02T15:06:01.000Z","3","5"
"2016-03-02T15:13:31.000Z","2","4"
"2016-03-02T15:28:31.000Z","2","-4"
"2016-03-02T15:33:01.000Z","3","-5"
"2016-03-02T16:01:31.000Z","2","-4"
"2016-03-02T17:18:01.000Z","2","4"
"2016-03-02T17:19:31.000Z","2","-4"
"2016-03-03T08:51:01.000Z","43","28"
"2016-03-03T12:16:31.000Z","2","4"
"2016-03-03T12:21:01.000Z","3","5"
"2016-03-03T15:00:01.000Z","2","4"
"2016-03-03T15:10:31.000Z","2","-4"
"2016-03-03T15:24:01.000Z","2","4"
"2016-03-03T16:03:01.000Z","3","5"
"2016-03-03T16:06:01.000Z","2","-4"
"2016-03-03T20:42:01.000Z","3","5"
"2016-03-03T20:43:31.000Z","3","-5"
"2016-03-04T06:25:31.000Z","13","7"
"2016-03-04T13:27:01.000Z","2","5"
"2016-03-04T13:28:31.000Z","2","-4"
"2016-03-04T14:19:31.000Z","3","5"
"2016-03-04T14:21:01.000Z","3","-5"
"2016-03-04T15:03:01.000Z","2","4"
"2016-03-04T15:06:01.000Z","2","-5"
"2016-03-04T15:09:01.000Z","2","4"
"2016-03-04T15:12:01.000Z","3","-5"
"2016-03-04T15:13:31.000Z","3","5"
"2016-03-04T16:18:01.000Z","3","5"
"2016-03-04T16:19:31.000Z","3","-5"
"2016-03-06T19:51:01.000Z","2","-4"
"2016-03-07T12:40:31.000Z","2","4"
"2016-03-07T12:42:01.000Z","2","-4"
"2016-03-07T13:33:01.000Z","66","56"
"2016-03-07T15:04:31.000Z","2","4"
"2016-03-07T15:06:01.000Z","2","-4"
"2016-03-07T15:13:31.000Z","3","5"
"2016-03-07T15:31:31.000Z","2","4"
"2016-03-07T15:36:01.000Z","2","4"
"2016-03-07T16:04:31.000Z","3","-5"
"2016-03-08T11:51:01.000Z","3","5"
"2016-03-08T12:43:31.000Z","3","-5"
"2016-03-09T08:34:31.000Z","2","5"
"2016-03-09T08:36:01.000Z","2","-5"
"2016-03-09T13:55:31.000Z","2","4"
"2016-03-09T15:13:31.000Z","2","4"
"2016-03-09T15:19:31.000Z","3","5"
"2016-03-09T16:03:01.000Z","3","5"
"2016-03-09T16:06:01.000Z","2","-5"
"2016-03-09T16:27:01.000Z","3","5"
"2016-03-10T09:12:01.000Z","2","4"
"2016-03-10T09:13:31.000Z","2","-4"
"2016-03-10T15:15:01.000Z","3","-5"
"2016-03-10T15:27:01.000Z","2","-4"
"2016-03-10T16:09:01.000Z","2","-4"
"2016-03-10T16:27:01.000Z","2","-4"
"2016-03-11T09:12:01.000Z","3","5"
"2016-03-11T13:28:31.000Z","2","5"
"2016-03-11T13:30:01.000Z","2","-4"
"2016-03-11T13:58:31.000Z","3","5"
"2016-03-11T14:00:01.000Z","3","-5"
"2016-03-11T14:24:01.000Z","3","5"
"2016-03-11T14:25:31.000Z","3","-5"
"2016-03-11T14:28:31.000Z","3","5"
"2016-03-11T14:30:01.000Z","3","-5"
"2016-03-11T15:06:01.000Z","3","-5"
"2016-03-11T15:07:31.000Z","3","5"
"2016-03-11T16:21:01.000Z","3","5"
"2016-03-11T19:33:01.000Z","13","-6"
"2016-03-13T23:58:31.000Z","27","-11"
"2016-03-14T15:09:01.000Z","3","-5"
"2016-03-14T15:15:01.000Z","2","-4"
"2016-03-14T15:16:31.000Z","3","-5"
"2016-03-14T16:10:31.000Z","3","5"
"2016-03-14T16:12:01.000Z","3","-5"
"2016-03-15T10:25:31.000Z","25","28"
"2016-03-15T13:15:01.000Z","15","14"
"2016-03-15T13:27:01.000Z","18","8"
"2016-03-15T13:58:31.000Z","5","10"
"2016-03-15T14:36:01.000Z","90","-8"
"2016-03-15T20:06:01.000Z","2","4"
"2016-03-16T07:42:01.000Z","73","14"
"2016-03-16T09:48:01.000Z","3","5"
"2016-03-16T11:25:31.000Z","67","-7"
"2016-03-16T14:45:01.000Z","3","-5"
"2016-03-16T15:03:01.000Z","2","4"
"2016-03-16T15:09:01.000Z","3","5"
"2016-03-16T15:28:31.000Z","2","-4"
"2016-03-16T15:31:31.000Z","3","5"
"2016-03-16T16:21:01.000Z","2","-4"
"2016-03-16T16:30:01.000Z","2","4"
"2016-03-16T16:31:31.000Z","2","-4"
"2016-03-16T19:58:31.000Z","3","5"
"2016-03-17T01:13:31.000Z","99","-7"
"2016-03-17T11:21:01.000Z","3","-5"
"2016-03-17T11:36:01.000Z","96","21"
"2016-03-17T14:27:01.000Z","2","4"
"2016-03-17T14:28:31.000Z","2","-4"
"2016-03-17T15:04:31.000Z","2","4"
"2016-03-17T15:07:31.000Z","3","-5"
"2016-03-17T15:09:01.000Z","2","-4"
"2016-03-17T16:03:01.000Z","3","-5"
"2016-03-18T15:09:01.000Z","3","-5"
"2016-03-18T15:10:31.000Z","3","5"
"2016-03-18T15:33:01.000Z","2","4"
"2016-03-18T16:03:01.000Z","3","5"
"2016-03-21T13:25:31.000Z","3","5"
"2016-03-21T15:06:01.000Z","2","5"
"2016-03-21T17:03:01.000Z","3","-5"
"2016-03-21T19:25:31.000Z","2","-4"
"2016-03-21T19:33:01.000Z","2","4"
"2016-03-21T19:34:31.000Z","2","-4"
"2016-03-22T15:07:31.000Z","2","-5"
"2016-03-22T15:09:01.000Z","3","5"
"2016-03-22T15:10:31.000Z","2","-5"
"2016-03-22T15:16:31.000Z","2","5"
"2016-03-22T16:30:01.000Z","19","-13"
"2016-03-23T15:06:01.000Z","3","5"
"2016-03-23T15:09:01.000Z","3","-5"
"2016-03-23T16:37:31.000Z","2","4"
"2016-03-24T09:13:31.000Z","2","4"
"2016-03-24T09:15:01.000Z","2","-4"
"2016-03-24T15:06:01.000Z","2","-4"
"2016-03-24T15:07:31.000Z","3","5"
"2016-03-24T15:09:01.000Z","2","-4"
"2016-03-24T15:10:31.000Z","3","-5"
"2016-03-24T15:42:01.000Z","3","5"
"2016-03-24T16:03:01.000Z","2","-4"
"2016-03-25T11:30:01.000Z","3","5"
"2016-03-25T12:27:01.000Z","3","5"
"2016-03-25T12:34:31.000Z","2","4"
"2016-03-25T12:36:01.000Z","2","-5"
"2016-03-25T12:43:31.000Z","44","-6"
"2016-03-25T13:00:01.000Z","3","-5"
"2016-03-25T13:06:01.000Z","2","-4"
"2016-03-29T15:04:31.000Z","3","5"
"2016-03-29T15:09:01.000Z","3","-5"
"2016-03-29T16:37:31.000Z","2","4"
"2016-03-30T08:00:01.000Z","10","32"
"2016-03-30T15:04:31.000Z","2","4"
"2016-03-30T15:07:31.000Z","2","-4"
"2016-03-30T15:09:01.000Z","3","5"
"2016-03-30T15:13:31.000Z","2","-4"
"2016-03-30T16:03:01.000Z","3","-5"
"2016-03-31T11:45:01.000Z","2","4"
"2016-03-31T11:46:31.000Z","2","-4"
"2016-03-31T12:12:01.000Z","2","5"
"2016-03-31T12:13:31.000Z","2","-5"
"2016-03-31T15:06:01.000Z","2","5"
"2016-03-31T15:09:01.000Z","2","-5"
"2016-03-31T15:10:31.000Z","3","5"
"2016-04-01T12:19:31.000Z","2","5"
"2016-04-01T12:21:01.000Z","2","-4"
"2016-04-01T13:46:31.000Z","2","-4"
"2016-04-01T15:07:31.000Z","2","5"
"2016-04-01T15:09:01.000Z","2","-5"
"2016-04-01T15:12:01.000Z","3","5"
"2016-04-01T15:42:01.000Z","2","4"
"2016-04-01T16:04:31.000Z","2","5"
"2016-04-01T16:06:01.000Z","2","-5"
"2016-04-01T21:25:31.000Z","10","7"
"2016-04-04T09:49:31.000Z","3","5"
"2016-04-04T09:51:01.000Z","3","-5"
"2016-04-04T11:40:31.000Z","3","5"
"2016-04-04T11:57:01.000Z","2","5"
"2016-04-04T15:06:01.000Z","98","9"
"2016-04-04T15:07:31.000Z","2","-5"
"2016-04-04T15:13:31.000Z","95","-22"
"2016-04-04T15:15:01.000Z","2","-4"
"2016-04-04T15:18:01.000Z","97","10"
"2016-04-04T16:00:01.000Z","2","4"
"2016-04-05T07:42:01.000Z","10","15"
"2016-04-05T10:51:07.000Z","33","10"
"2016-04-05T15:03:01.000Z","2","4"
"2016-04-05T15:06:01.000Z","2","-4"
"2016-04-05T15:07:31.000Z","2","5"
"2016-04-05T15:15:01.000Z","3","5"
"2016-04-05T16:01:31.000Z","2","4"
"2016-04-05T16:03:01.000Z","2","-4"
"2016-04-05T16:06:01.000Z","96","22"
"2016-04-05T16:12:01.000Z","3","5"
"2016-04-07T06:19:31.000Z","49","15"
"2016-04-07T15:06:01.000Z","3","-5"
"2016-04-07T15:09:01.000Z","2","4"
"2016-04-07T18:36:01.000Z","13","-7"
"2016-04-08T14:06:01.000Z","2","4"
"2016-04-08T15:04:31.000Z","2","-4"
"2016-04-08T15:07:31.000Z","2","5"
"2016-04-08T15:09:01.000Z","2","-4"
"2016-04-08T15:12:01.000Z","2","-4"
"2016-04-08T16:09:01.000Z","2","-4"
"2016-04-08T16:25:31.000Z","3","5"
"2016-04-08T16:27:01.000Z","3","-5"
"2016-04-10T01:12:37.000Z","62","-8"
"2016-04-11T14:58:31.000Z","13","34"
"2016-04-11T15:06:01.000Z","2","5"
"2016-04-11T15:07:31.000Z","3","-5"
"2016-04-11T15:09:01.000Z","2","-5"
"2016-04-11T17:21:01.000Z","3","5"
"2016-04-11T18:28:31.000Z","43","29"
"2016-04-12T14:57:01.000Z","2","4"
"2016-04-12T15:04:31.000Z","2","4"
"2016-04-12T15:06:01.000Z","2","-5"
"2016-04-12T15:22:31.000Z","2","4"
"2016-04-12T15:34:31.000Z","2","4"
"2016-04-12T16:25:31.000Z","3","5"
"2016-04-13T13:00:01.000Z","3","-5"
"2016-04-13T14:40:31.000Z","2","4"
"2016-04-13T15:06:01.000Z","2","5"
"2016-04-13T15:37:31.000Z","3","-5"
"2016-04-13T16:21:01.000Z","3","5"
"2016-04-13T16:36:01.000Z","13","21"
"2016-04-13T18:07:31.000Z","2","4"
"2016-04-13T18:09:01.000Z","2","-4"
"2016-04-14T12:40:31.000Z","3","-5"
"2016-04-14T15:28:31.000Z","2","5"
"2016-04-14T15:30:01.000Z","2","-5"
"2016-04-14T15:55:31.000Z","3","-5"
"2016-04-14T16:54:01.000Z","2","4"
"2016-04-15T15:03:01.000Z","2","4"
"2016-04-15T15:09:01.000Z","2","4"
"2016-04-15T15:10:31.000Z","2","-5"
"2016-04-15T15:31:31.000Z","3","5"
"2016-04-15T15:36:01.000Z","3","5"
"2016-04-16T12:18:01.000Z","2","4"
"2016-04-16T12:19:31.000Z","2","-4"
"2016-04-17T23:58:31.000Z","56","7"
"2016-04-18T11:46:31.000Z","2","4"
"2016-04-18T11:48:01.000Z","2","-4"
"2016-04-18T11:52:31.000Z","32","-10"
"2016-04-18T13:03:01.000Z","3","-5"
"2016-04-18T14:42:01.000Z","44","15"
"2016-04-18T15:03:01.000Z","2","4"
"2016-04-18T15:04:31.000Z","2","-4"
"2016-04-18T15:09:01.000Z","2","4"
"2016-04-18T15:10:31.000Z","2","-5"
"2016-04-18T15:15:01.000Z","2","4"
"2016-04-18T15:16:31.000Z","2","-5"
"2016-04-18T16:06:01.000Z","2","5"
"2016-04-18T16:07:31.000Z","2","-4"
"2016-04-18T16:36:01.000Z","3","-5"
"2016-04-19T07:24:01.000Z","25","20"
"2016-04-19T07:27:01.000Z","44","9"
"2016-04-19T07:40:31.000Z","96","26"
"2016-04-19T15:12:01.000Z","3","-5"
"2016-04-19T15:42:01.000Z","3","5"
"2016-04-19T16:45:01.000Z","2","4"
"2016-04-20T15:03:01.000Z","2","4"
"2016-04-20T15:06:01.000Z","3","-5"
"2016-04-20T15:07:31.000Z","2","-5"
"2016-04-20T15:09:01.000Z","3","5"
"2016-04-20T15:10:31.000Z","3","-5"
"2016-04-20T15:12:01.000Z","2","-4"
"2016-04-20T15:34:31.000Z","2","4"
"2016-04-20T16:19:31.000Z","3","5"
"2016-04-21T13:09:01.000Z","25","13"
"2016-04-21T14:36:01.000Z","2","4"
"2016-04-21T15:10:31.000Z","2","-4"
"2016-04-21T15:15:01.000Z","2","5"
"2016-04-21T15:16:31.000Z","2","-4"
"2016-04-21T18:03:01.000Z","2","5"
"2016-04-21T18:04:31.000Z","2","-5"
"2016-04-22T10:48:01.000Z","3","5"
"2016-04-22T10:49:31.000Z","3","-5"
"2016-04-22T11:52:31.000Z","2","4"
"2016-04-22T11:54:01.000Z","2","-4"
"2016-04-22T12:01:31.000Z","3","5"
"2016-04-22T15:07:31.000Z","2","-5"
"2016-04-22T15:25:31.000Z","2","4"
"2016-04-22T16:19:31.000Z","3","5"
"2016-04-22T16:21:01.000Z","3","-5"
"2016-04-25T07:48:01.000Z","32","9"
"2016-04-25T07:52:31.000Z","31","-7"
"2016-04-25T11:15:01.000Z","3","5"
"2016-04-25T11:16:31.000Z","3","-5"
"2016-04-25T13:01:31.000Z","19","37"
"2016-04-25T14:46:31.000Z","9","11"
"2016-04-25T15:04:31.000Z","2","-5"
"2016-04-25T15:06:01.000Z","2","4"
"2016-04-25T15:09:01.000Z","2","-4"
"2016-04-25T15:34:31.000Z","2","4"
"2016-04-25T16:03:01.000Z","2","4"
"2016-04-25T16:04:31.000Z","2","-4"
"2016-04-25T18:52:31.000Z","67","10"
"2016-04-26T08:01:31.000Z","44","-7"
"2016-04-26T13:49:31.000Z","44","39"
"2016-04-26T15:06:01.000Z","3","5"
"2016-04-26T15:15:01.000Z","2","-5"
"2016-04-26T15:21:01.000Z","3","-5"
"2016-04-26T15:33:01.000Z","3","5"
"2016-04-26T16:07:31.000Z","2","4"
"2016-04-27T10:01:31.000Z","50","11"
"2016-04-27T10:04:31.000Z","57","9"
"2016-04-27T10:13:31.000Z","49","13"
"2016-04-27T10:15:01.000Z","50","15"
"2016-04-27T10:22:31.000Z","97","13"
"2016-04-27T11:04:31.000Z","64","9"
"2016-04-27T13:48:01.000Z","3","5"
"2016-04-27T14:15:01.000Z","3","-5"
"2016-04-27T15:04:31.000Z","3","-5"
"2016-04-27T15:07:31.000Z","2","4"
"2016-04-27T15:34:31.000Z","3","5"
