"time","anomalies.detector_id","anomalies.diff"
"2016-04-27T15:36:01.000Z","2","4"
"2016-04-27T15:37:31.000Z","3","-5"
"2016-04-27T16:01:31.000Z","3","-5"
"2016-04-27T16:15:01.000Z","3","5"
"2016-04-27T16:21:01.000Z","2","4"
"2016-04-27T17:48:01.000Z","5","31"
"2016-04-27T19:04:31.000Z","13","41"
"2016-04-28T08:48:01.000Z","2","4"
"2016-04-28T08:49:31.000Z","3","-5"
"2016-04-28T13:01:31.000Z","65","-8"
"2016-04-28T13:19:31.000Z","2","4"
"2016-04-28T14:04:31.000Z","2","4"
"2016-04-28T15:03:01.000Z","2","4"
"2016-04-28T15:04:31.000Z","2","-5"
"2016-04-28T15:09:01.000Z","2","-4"
"2016-04-28T15:10:31.000Z","2","4"
"2016-04-28T15:13:31.000Z","2","4"
"2016-04-28T15:15:01.000Z","2","-4"
"2016-04-28T16:01:31.000Z","2","-5"
"2016-04-28T16:25:31.000Z","3","5"
"2016-04-28T16:28:31.000Z","3","-5"
"2016-04-29T08:15:01.000Z","24","16"
"2016-04-29T10:39:01.000Z","3","-5"
"2016-04-29T11:30:01.000Z","10","18"
"2016-04-29T12:34:31.000Z","3","5"
"2016-04-29T15:06:01.000Z","2","5"
"2016-04-29T15:07:31.000Z","2","-5"
"2016-04-29T15:09:01.000Z","2","4"
"2016-04-29T15:10:31.000Z","2","-4"
"2016-04-29T15:18:01.000Z","2","-4"
"2016-04-29T15:24:01.000Z","2","-4"
"2016-04-29T16:00:01.000Z","2","4"
"2016-04-29T21:30:01.000Z","10","47"
"2016-04-30T11:27:01.000Z","96","17"
"2016-05-04T14:01:31.000Z","2","4"
"2016-05-04T14:03:01.000Z","2","-4"
"2016-05-04T15:01:31.000Z","2","5"
"2016-05-04T15:03:01.000Z","2","-5"
"2016-05-04T15:04:31.000Z","3","5"
"2016-05-04T19:36:01.000Z","2","4"
"2016-05-04T19:37:31.000Z","2","-4"
"2016-05-06T12:15:01.000Z","2","4"
"2016-05-06T12:16:31.000Z","2","-4"
"2016-05-06T13:40:31.000Z","31","-10"
"2016-05-06T15:21:01.000Z","3","5"
"2016-05-07T08:42:01.000Z","67","17"
"2016-05-08T14:43:31.000Z","3","5"
"2016-05-09T15:07:31.000Z","2","4"
"2016-05-09T15:09:01.000Z","2","-5"
"2016-05-09T15:18:01.000Z","3","5"
"2016-05-09T15:19:31.000Z","3","-5"
"2016-05-09T15:33:01.000Z","3","5"
"2016-05-09T15:34:31.000Z","3","-5"
"2016-05-09T16:12:01.000Z","2","4"
"2016-05-09T16:22:31.000Z","3","-5"
"2016-05-09T18:10:31.000Z","2","4"
"2016-05-09T18:12:01.000Z","2","-4"
"2016-05-10T12:06:01.000Z","10","-9"
"2016-05-10T15:04:31.000Z","2","4"
"2016-05-10T15:07:31.000Z","2","-4"
"2016-05-10T15:39:01.000Z","2","4"
"2016-05-10T16:06:01.000Z","2","5"
"2016-05-10T16:07:31.000Z","2","-4"
"2016-05-11T07:15:01.000Z","31","-9"
"2016-05-11T11:42:01.000Z","44","17"
"2016-05-11T15:00:01.000Z","2","4"
"2016-05-11T15:01:31.000Z","2","-4"
"2016-05-11T15:03:01.000Z","2","5"
"2016-05-11T15:07:31.000Z","2","-5"
"2016-05-11T15:09:01.000Z","3","5"
"2016-05-12T09:31:31.000Z","2","4"
"2016-05-12T09:33:01.000Z","2","-4"
"2016-05-12T11:22:31.000Z","2","4"
"2016-05-12T11:24:01.000Z","2","-4"
"2016-05-12T13:36:01.000Z","2","4"
"2016-05-12T15:42:01.000Z","3","5"
"2016-05-12T15:54:01.000Z","23","-8"
"2016-05-12T16:07:31.000Z","3","-5"
"2016-05-13T08:27:01.000Z","31","11"
"2016-05-13T10:28:31.000Z","3","5"
"2016-05-13T12:49:31.000Z","2","4"
"2016-05-13T12:51:01.000Z","2","-4"
"2016-05-13T13:07:31.000Z","96","38"
"2016-05-13T13:16:31.000Z","2","-4"
"2016-05-13T14:06:01.000Z","2","4"
"2016-05-13T14:07:31.000Z","2","-4"
"2016-05-13T14:28:31.000Z","3","-5"
"2016-05-13T15:01:31.000Z","2","4"
"2016-05-13T15:09:01.000Z","3","-5"
"2016-05-13T19:57:01.000Z","31","12"
"2016-05-13T22:09:01.000Z","10","12"
"2016-05-15T06:30:01.000Z","10","55"
"2016-05-16T10:51:01.000Z","3","-5"
"2016-05-16T14:39:01.000Z","3","5"
"2016-05-16T14:45:01.000Z","2","4"
"2016-05-16T14:46:31.000Z","2","-4"
"2016-05-16T15:03:01.000Z","2","5"
"2016-05-16T15:12:01.000Z","2","-4"
"2016-05-16T15:28:31.000Z","3","-5"
"2016-05-16T16:01:31.000Z","2","4"
"2016-05-16T17:34:31.000Z","2","4"
"2016-05-17T08:06:01.000Z","90","-6"
"2016-05-17T15:04:31.000Z","2","-4"
"2016-05-17T15:06:01.000Z","3","5"
"2016-05-17T15:13:31.000Z","3","5"
"2016-05-17T15:31:31.000Z","2","4"
"2016-05-17T15:33:01.000Z","2","-4"
"2016-05-17T15:36:01.000Z","2","4"
"2016-05-18T12:55:31.000Z","3","-5"
"2016-05-18T15:04:31.000Z","2","4"
"2016-05-18T15:07:31.000Z","3","-5"
"2016-05-18T15:34:31.000Z","3","5"
"2016-05-19T12:06:01.000Z","99","7"
"2016-05-19T12:51:01.000Z","3","-5"
"2016-05-19T14:18:01.000Z","2","5"
"2016-05-19T14:19:31.000Z","2","-5"
"2016-05-19T15:03:01.000Z","2","4"
"2016-05-19T15:10:31.000Z","2","4"
"2016-05-19T15:12:01.000Z","2","-4"
"2016-05-19T15:18:01.000Z","3","-5"
"2016-05-19T18:21:01.000Z","31","22"
"2016-05-20T15:06:01.000Z","3","-5"
"2016-05-20T16:19:31.000Z","3","5"
"2016-05-20T17:54:01.000Z","31","-10"
"2016-05-23T10:57:01.000Z","3","5"
"2016-05-23T13:21:01.000Z","2","-4"
"2016-05-23T14:06:01.000Z","2","4"
"2016-05-23T14:07:31.000Z","2","-4"
"2016-05-23T15:01:31.000Z","3","5"
"2016-05-23T15:07:31.000Z","2","5"
"2016-05-23T15:09:01.000Z","2","-4"
"2016-05-23T15:15:01.000Z","2","5"
"2016-05-23T15:16:31.000Z","2","-4"
"2016-05-23T15:27:01.000Z","3","-5"
"2016-05-23T15:36:01.000Z","2","4"
"2016-05-23T19:48:01.000Z","2","4"
"2016-05-23T19:49:31.000Z","2","-4"
"2016-05-24T08:51:01.000Z","3","5"
"2016-05-24T08:52:31.000Z","3","-5"
"2016-05-24T14:01:31.000Z","3","5"
"2016-05-24T14:03:01.000Z","3","-5"
"2016-05-24T15:03:01.000Z","2","-4"
"2016-05-24T15:06:01.000Z","3","5"
"2016-05-24T15:07:31.000Z","3","-5"
"2016-05-24T15:09:01.000Z","2","4"
"2016-05-24T15:21:01.000Z","2","4"
"2016-05-24T15:30:01.000Z","3","5"
"2016-05-24T16:07:31.000Z","2","4"
"2016-05-25T09:58:31.000Z","3","5"
"2016-05-25T10:00:01.000Z","3","-5"
"2016-05-25T11:52:31.000Z","3","5"
"2016-05-25T15:03:01.000Z","2","4"
"2016-05-25T15:06:01.000Z","2","-4"
"2016-05-25T15:12:01.000Z","3","-5"
"2016-05-25T15:16:31.000Z","2","-4"
"2016-05-25T15:33:01.000Z","2","5"
"2016-05-25T15:34:31.000Z","2","-4"
"2016-05-25T15:45:01.000Z","67","37"
"2016-05-25T16:24:01.000Z","2","4"
"2016-05-25T16:39:01.000Z","2","4"
"2016-05-25T16:40:31.000Z","2","-4"
"2016-05-25T17:31:31.000Z","5","12"
"2016-05-25T18:18:01.000Z","3","-5"
"2016-05-30T09:24:01.000Z","2","4"
"2016-05-30T09:25:31.000Z","2","-4"
"2016-05-30T11:49:31.000Z","2","4"
"2016-05-30T11:51:01.000Z","2","-4"
"2016-05-30T15:03:01.000Z","3","-5"
"2016-05-30T15:04:31.000Z","3","5"
"2016-05-30T15:36:01.000Z","2","-4"
"2016-05-30T18:09:01.000Z","19","14"
"2016-05-31T10:06:01.000Z","31","6"
"2016-05-31T12:30:01.000Z","67","7"
"2016-05-31T14:13:31.000Z","3","-5"
"2016-05-31T15:09:01.000Z","2","-4"
"2016-05-31T15:10:31.000Z","2","4"
"2016-05-31T15:13:31.000Z","2","-5"
"2016-05-31T15:19:31.000Z","2","-4"
"2016-05-31T16:06:01.000Z","2","-4"
"2016-05-31T16:15:01.000Z","2","4"
"2016-05-31T16:16:31.000Z","2","-4"
"2016-05-31T18:37:31.000Z","2","4"
"2016-06-01T07:31:31.000Z","31","43"
"2016-06-01T13:10:31.000Z","31","48"
"2016-06-01T15:09:01.000Z","2","-4"
"2016-06-01T15:15:01.000Z","3","-5"
"2016-06-01T15:31:31.000Z","3","-5"
"2016-06-01T15:43:31.000Z","2","4"
"2016-06-01T15:45:01.000Z","2","-4"
"2016-06-01T19:25:31.000Z","10","11"
"2016-06-01T19:37:31.000Z","2","4"
"2016-06-01T19:39:01.000Z","2","-4"
"2016-06-02T12:37:31.000Z","13","-7"
"2016-06-02T12:51:01.000Z","3","5"
"2016-06-02T14:49:31.000Z","2","4"
"2016-06-02T15:10:31.000Z","2","-5"
"2016-06-02T16:31:31.000Z","3","5"
"2016-06-03T07:58:31.000Z","26","-9"
"2016-06-03T15:06:01.000Z","2","4"
"2016-06-03T16:09:01.000Z","3","-5"
"2016-06-03T19:09:01.000Z","3","-5"
"2016-06-05T18:10:31.000Z","13","-7"
"2016-06-06T12:00:01.000Z","2","-4"
"2016-06-06T14:07:31.000Z","2","-4"
"2016-06-06T15:07:31.000Z","3","-5"
"2016-06-06T15:09:01.000Z","3","5"
"2016-06-06T15:10:31.000Z","2","-4"
"2016-06-06T15:33:01.000Z","3","-5"
"2016-06-06T15:34:31.000Z","3","5"
"2016-06-06T15:40:31.000Z","2","5"
"2016-06-06T16:03:01.000Z","2","4"
"2016-06-06T16:04:31.000Z","2","-4"
"2016-06-06T17:12:01.000Z","3","5"
"2016-06-07T16:24:01.000Z","2","-4"
"2016-06-07T18:54:01.000Z","3","5"
"2016-06-08T09:33:01.000Z","31","13"
"2016-06-08T10:36:01.000Z","99","-11"
"2016-06-08T12:16:31.000Z","3","5"
"2016-06-08T12:18:01.000Z","3","-5"
"2016-06-08T15:31:31.000Z","3","5"
"2016-06-08T16:16:31.000Z","2","5"
"2016-06-08T16:18:01.000Z","2","-4"
"2016-06-08T21:07:31.000Z","2","4"
"2016-06-09T23:58:31.000Z","97","10"
"2016-06-10T07:34:31.000Z","31","34"
"2016-06-10T13:37:31.000Z","3","5"
"2016-06-10T13:39:01.000Z","3","-5"
"2016-06-10T14:15:01.000Z","2","5"
"2016-06-10T15:09:01.000Z","2","4"
"2016-06-10T15:10:31.000Z","2","-4"
"2016-06-10T15:16:31.000Z","26","-8"
"2016-06-10T15:19:31.000Z","3","5"
"2016-06-10T15:22:31.000Z","3","-5"
"2016-06-10T15:34:31.000Z","3","-5"
"2016-06-10T16:27:01.000Z","2","4"
"2016-06-10T16:28:31.000Z","2","-4"
"2016-06-12T20:33:01.000Z","13","38"
"2016-06-13T08:45:01.000Z","65","6"
"2016-06-13T12:46:31.000Z","2","4"
"2016-06-13T12:48:01.000Z","2","-5"
"2016-06-13T15:03:01.000Z","2","5"
"2016-06-13T15:04:31.000Z","2","-5"
"2016-06-13T15:07:31.000Z","61","-11"
"2016-06-13T15:24:01.000Z","2","4"
"2016-06-13T15:25:31.000Z","2","-4"
"2016-06-13T16:09:01.000Z","2","4"
"2016-06-14T07:15:01.000Z","31","21"
"2016-06-14T08:30:01.000Z","2","4"
"2016-06-14T09:39:01.000Z","3","5"
"2016-06-14T09:40:31.000Z","3","-5"
"2016-06-14T14:39:01.000Z","3","5"
"2016-06-14T15:03:01.000Z","2","-4"
"2016-06-14T15:46:31.000Z","10","9"
"2016-06-14T18:13:31.000Z","2","4"
"2016-06-14T18:15:01.000Z","2","-4"
"2016-06-15T12:06:01.000Z","34","-23"
"2016-06-15T13:25:31.000Z","34","16"
"2016-06-15T13:33:01.000Z","84","11"
"2016-06-15T13:39:01.000Z","34","33"
"2016-06-15T13:40:31.000Z","34","55"
"2016-06-15T13:42:01.000Z","34","-83"
"2016-06-15T14:30:01.000Z","34","-13"
"2016-06-15T14:43:31.000Z","34","14"
"2016-06-15T14:58:31.000Z","84","-9"
"2016-06-15T15:04:31.000Z","3","5"
"2016-06-15T15:07:31.000Z","3","-5"
"2016-06-15T15:09:01.000Z","3","5"
"2016-06-15T15:12:01.000Z","34","15"
"2016-06-15T15:19:31.000Z","34","17"
"2016-06-15T15:36:01.000Z","3","-5"
"2016-06-15T15:55:31.000Z","34","13"
"2016-06-15T16:15:01.000Z","34","-18"
"2016-06-15T16:24:01.000Z","3","5"
"2016-06-15T16:25:31.000Z","3","-5"
"2016-06-15T17:12:01.000Z","34","14"
"2016-06-15T17:22:31.000Z","2","4"
"2016-06-15T17:51:01.000Z","84","9"
"2016-06-15T18:58:31.000Z","34","14"
"2016-06-15T19:10:31.000Z","34","13"
"2016-06-15T19:12:01.000Z","34","-16"
"2016-06-15T20:06:01.000Z","34","14"
"2016-06-15T21:04:31.000Z","34","13"
"2016-06-16T06:06:01.000Z","34","-13"
"2016-06-16T06:43:31.000Z","34","14"
"2016-06-16T07:18:01.000Z","31","6"
"2016-06-16T09:04:31.000Z","34","-14"
"2016-06-16T09:06:01.000Z","34","16"
"2016-06-16T09:37:31.000Z","84","9"
"2016-06-16T10:13:31.000Z","3","5"
"2016-06-16T11:13:31.000Z","34","13"
"2016-06-16T12:04:31.000Z","84","-10"
"2016-06-16T12:06:01.000Z","84","10"
"2016-06-16T12:07:31.000Z","84","-11"
"2016-06-16T12:09:01.000Z","84","10"
"2016-06-16T13:15:01.000Z","84","-10"
"2016-06-16T13:45:01.000Z","34","13"
"2016-06-16T14:34:31.000Z","2","4"
"2016-06-16T14:36:01.000Z","2","-4"
"2016-06-16T15:04:31.000Z","3","-5"
"2016-06-16T15:06:01.000Z","3","5"
"2016-06-16T15:37:31.000Z","3","-5"
"2016-06-16T15:39:01.000Z","34","14"
"2016-06-16T15:54:01.000Z","34","15"
"2016-06-16T15:58:31.000Z","84","-9"
"2016-06-16T16:00:01.000Z","3","5"
"2016-06-16T16:04:31.000Z","84","-9"
"2016-06-16T16:16:31.000Z","34","13"
"2016-06-16T16:45:01.000Z","34","-13"
"2016-06-16T16:46:31.000Z","34","13"
"2016-06-16T16:55:31.000Z","34","-13"
"2016-06-16T17:15:01.000Z","34","-14"
"2016-06-16T17:19:31.000Z","34","14"
"2016-06-16T17:25:31.000Z","34","-13"
"2016-06-16T17:27:01.000Z","34","17"
"2016-06-16T17:37:31.000Z","84","9"
"2016-06-16T18:06:01.000Z","84","9"
"2016-06-17T06:48:01.000Z","84","10"
"2016-06-17T07:21:01.000Z","34","14"
"2016-06-17T07:25:31.000Z","34","24"
"2016-06-17T07:39:01.000Z","34","15"
"2016-06-17T07:49:31.000Z","34","-14"
"2016-06-17T08:07:31.000Z","84","-9"
"2016-06-17T08:10:31.000Z","84","11"
"2016-06-17T08:42:01.000Z","84","-11"
"2016-06-17T09:52:31.000Z","84","9"
"2016-06-17T10:21:01.000Z","34","15"
"2016-06-17T10:22:31.000Z","34","-15"
"2016-06-17T10:24:01.000Z","34","14"
"2016-06-17T10:25:31.000Z","84","-9"
"2016-06-17T10:42:01.000Z","34","-14"
"2016-06-17T11:49:31.000Z","34","-14"
"2016-06-17T12:15:01.000Z","34","13"
"2016-06-17T13:15:01.000Z","34","-13"
"2016-06-17T13:16:31.000Z","34","13"
"2016-06-17T13:51:01.000Z","34","13"
"2016-06-17T14:03:01.000Z","84","-10"
"2016-06-17T14:06:01.000Z","84","12"
"2016-06-17T14:45:01.000Z","84","-9"
"2016-06-17T14:46:31.000Z","84","9"
"2016-06-17T14:48:01.000Z","34","13"
"2016-06-17T14:52:31.000Z","26","7"
"2016-06-17T14:58:31.000Z","84","-11"
"2016-06-17T15:03:01.000Z","2","5"
"2016-06-17T15:04:31.000Z","2","-5"
"2016-06-17T15:06:01.000Z","2","5"
"2016-06-17T15:07:31.000Z","2","-5"
"2016-06-17T15:09:01.000Z","3","5"
"2016-06-17T15:13:31.000Z","3","-5"
"2016-06-17T15:21:01.000Z","34","13"
"2016-06-17T15:28:31.000Z","3","5"
"2016-06-17T16:39:01.000Z","2","4"
"2016-06-17T16:40:31.000Z","2","-4"
"2016-06-17T17:40:31.000Z","34","-13"
"2016-06-17T18:06:01.000Z","34","-13"
"2016-06-17T18:48:01.000Z","34","14"
"2016-06-17T22:42:01.000Z","34","13"
"2016-06-17T23:18:01.000Z","34","13"
"2016-06-17T23:19:31.000Z","34","-13"
"2016-06-18T00:10:31.000Z","34","-13"
"2016-06-18T08:52:31.000Z","34","13"
"2016-06-18T09:22:31.000Z","84","11"
"2016-06-18T09:33:01.000Z","34","-13"
"2016-06-18T09:37:31.000Z","84","9"
"2016-06-18T09:39:01.000Z","34","-13"
"2016-06-18T10:33:01.000Z","84","9"
"2016-06-18T11:00:01.000Z","34","13"
"2016-06-18T11:48:01.000Z","84","12"
"2016-06-18T12:18:01.000Z","34","-17"
"2016-06-18T12:37:31.000Z","84","10"
"2016-06-18T12:39:01.000Z","84","-10"
"2016-06-18T12:55:31.000Z","34","15"
"2016-06-18T13:24:01.000Z","34","-15"
"2016-06-18T13:25:31.000Z","34","13"
"2016-06-18T14:04:31.000Z","84","-9"
"2016-06-18T14:12:01.000Z","34","-14"
"2016-06-18T14:24:01.000Z","34","-16"
"2016-06-18T16:25:31.000Z","34","16"
"2016-06-18T17:27:01.000Z","34","14"
"2016-06-18T18:01:31.000Z","34","13"
"2016-06-18T22:22:31.000Z","34","13"
"2016-06-18T22:24:01.000Z","34","-15"
"2016-06-19T09:18:01.000Z","84","-9"
"2016-06-19T11:46:31.000Z","34","13"
"2016-06-19T15:45:01.000Z","84","9"
"2016-06-19T16:12:01.000Z","84","11"
"2016-06-19T16:31:31.000Z","34","15"
"2016-06-19T16:46:31.000Z","34","-14"
"2016-06-19T17:33:01.000Z","84","-9"
"2016-06-19T17:52:31.000Z","34","-14"
"2016-06-19T17:54:01.000Z","34","16"
"2016-06-19T18:22:31.000Z","84","10"
"2016-06-19T18:34:31.000Z","34","15"
"2016-06-19T18:36:01.000Z","34","-13"
"2016-06-19T22:30:01.000Z","34","15"
"2016-06-19T22:31:31.000Z","34","-17"
"2016-06-19T22:55:31.000Z","34","13"
"2016-06-19T23:01:31.000Z","34","13"
"2016-06-19T23:03:01.000Z","34","-13"
"2016-06-20T07:31:31.000Z","44","-7"
"2016-06-20T07:55:31.000Z","34","16"
"2016-06-20T08:10:31.000Z","34","-13"
"2016-06-20T08:37:31.000Z","34","13"
"2016-06-20T09:13:31.000Z","34","16"
"2016-06-20T09:15:01.000Z","34","-14"
"2016-06-20T09:40:31.000Z","84","10"
"2016-06-20T10:27:01.000Z","84","-9"
"2016-06-20T10:51:01.000Z","34","14"
"2016-06-20T11:01:31.000Z","84","-9"
"2016-06-20T11:03:01.000Z","84","10"
"2016-06-20T12:24:01.000Z","34","15"
"2016-06-20T12:45:01.000Z","34","-13"
"2016-06-20T13:24:01.000Z","84","9"
"2016-06-20T13:33:01.000Z","34","15"
"2016-06-20T14:12:01.000Z","84","11"
"2016-06-20T14:13:31.000Z","84","-9"
"2016-06-20T14:25:31.000Z","34","-13"
"2016-06-20T15:06:01.000Z","34","-16"
"2016-06-20T15:07:31.000Z","3","5"
"2016-06-20T15:13:31.000Z","84","-10"
"2016-06-20T15:16:31.000Z","2","-4"
"2016-06-20T15:19:31.000Z","3","5"
"2016-06-20T15:37:31.000Z","34","14"
"2016-06-20T15:48:01.000Z","3","5"
"2016-06-20T16:13:31.000Z","2","4"
"2016-06-20T16:15:01.000Z","2","-5"
"2016-06-20T16:36:01.000Z","84","9"
"2016-06-20T16:37:31.000Z","34","-14"
"2016-06-20T16:39:01.000Z","34","16"
"2016-06-20T16:46:31.000Z","84","10"
"2016-06-20T17:18:01.000Z","34","13"
"2016-06-20T17:42:01.000Z","34","-13"
"2016-06-20T19:06:01.000Z","34","13"
"2016-06-20T19:24:01.000Z","34","15"
"2016-06-21T06:34:31.000Z","34","13"
"2016-06-21T07:48:01.000Z","34","18"
"2016-06-21T07:49:31.000Z","34","-13"
"2016-06-21T07:58:31.000Z","84","-10"
"2016-06-21T08:04:31.000Z","34","16"
"2016-06-21T08:21:01.000Z","34","14"
"2016-06-21T08:36:01.000Z","34","14"
"2016-06-21T10:06:01.000Z","2","-4"
"2016-06-21T10:27:01.000Z","34","17"
"2016-06-21T11:04:31.000Z","34","13"
"2016-06-21T12:15:01.000Z","34","14"
"2016-06-21T13:13:31.000Z","84","11"
"2016-06-21T13:15:01.000Z","84","-9"
"2016-06-21T14:06:01.000Z","2","4"
"2016-06-21T14:40:31.000Z","34","17"
"2016-06-21T15:07:31.000Z","2","4"
"2016-06-21T15:10:31.000Z","3","-5"
"2016-06-21T15:51:01.000Z","34","14"
"2016-06-21T16:04:31.000Z","3","5"
"2016-06-21T16:55:31.000Z","34","17"
"2016-06-21T17:21:01.000Z","84","9"
"2016-06-21T17:58:31.000Z","84","12"
"2016-06-21T18:24:01.000Z","34","-14"
"2016-06-21T20:58:31.000Z","34","13"
"2016-06-21T21:13:31.000Z","84","9"
"2016-06-22T06:36:01.000Z","34","16"
"2016-06-22T07:31:31.000Z","34","20"
"2016-06-22T07:45:01.000Z","34","17"
"2016-06-22T07:46:31.000Z","34","-15"
"2016-06-22T08:24:01.000Z","34","30"
"2016-06-22T08:25:31.000Z","34","-13"
"2016-06-22T08:49:31.000Z","84","10"
"2016-06-22T08:51:01.000Z","84","-9"
"2016-06-22T08:57:01.000Z","34","15"
"2016-06-22T10:07:31.000Z","34","14"
"2016-06-22T10:12:01.000Z","34","-14"
"2016-06-22T10:54:01.000Z","34","18"
"2016-06-22T11:24:01.000Z","34","-15"
"2016-06-22T11:48:01.000Z","34","13"
"2016-06-22T12:09:01.000Z","84","10"
"2016-06-22T13:09:01.000Z","84","9"
"2016-06-22T13:13:31.000Z","34","-14"
"2016-06-22T13:45:01.000Z","34","14"
"2016-06-22T14:00:01.000Z","84","10"
"2016-06-22T14:07:31.000Z","34","16"
"2016-06-22T14:12:01.000Z","2","5"
"2016-06-22T14:13:31.000Z","2","-4"
"2016-06-22T14:16:31.000Z","34","14"
"2016-06-22T14:21:01.000Z","84","10"
"2016-06-22T14:24:01.000Z","34","-13"
"2016-06-22T14:25:31.000Z","84","9"
"2016-06-22T14:43:31.000Z","34","18"
"2016-06-22T15:07:31.000Z","2","4"
"2016-06-22T16:28:31.000Z","84","10"
"2016-06-22T16:30:01.000Z","84","-10"
"2016-06-22T16:45:01.000Z","34","13"
"2016-06-22T16:46:31.000Z","34","-14"
"2016-06-22T16:58:31.000Z","34","39"
"2016-06-22T17:00:01.000Z","34","-41"
"2016-06-22T17:33:01.000Z","84","-9"
"2016-06-22T17:51:01.000Z","34","-15"
"2016-06-22T18:01:31.000Z","34","16"
"2016-06-22T18:03:01.000Z","34","-14"
"2016-06-22T18:55:31.000Z","84","10"
"2016-06-22T18:57:01.000Z","84","-13"
"2016-06-22T19:00:01.000Z","34","14"
"2016-06-22T20:04:31.000Z","84","-9"
"2016-06-22T20:18:01.000Z","34","15"
"2016-06-22T22:54:01.000Z","34","14"
"2016-06-23T07:06:01.000Z","34","16"
"2016-06-23T08:01:31.000Z","34","15"
"2016-06-23T08:10:31.000Z","34","13"
"2016-06-23T08:31:31.000Z","34","13"
"2016-06-23T08:51:01.000Z","84","9"
"2016-06-23T09:22:31.000Z","84","-10"
"2016-06-23T09:36:01.000Z","34","16"
"2016-06-23T09:37:31.000Z","34","-17"
"2016-06-23T10:00:01.000Z","34","14"
"2016-06-23T10:21:01.000Z","34","15"
"2016-06-23T10:25:31.000Z","84","-9"
"2016-06-23T11:31:31.000Z","34","-15"
"2016-06-23T12:18:01.000Z","34","14"
"2016-06-23T12:51:01.000Z","34","19"
"2016-06-23T12:52:31.000Z","3","-5"
"2016-06-23T12:57:01.000Z","34","35"
"2016-06-23T12:58:31.000Z","34","-29"
"2016-06-23T13:03:01.000Z","84","9"
"2016-06-23T15:03:01.000Z","2","4"
"2016-06-23T15:06:01.000Z","2","-5"
"2016-06-23T15:12:01.000Z","3","-5"
"2016-06-23T15:16:31.000Z","34","-13"
"2016-06-23T15:19:31.000Z","2","4"
"2016-06-23T15:30:01.000Z","84","-9"
"2016-06-23T15:31:31.000Z","34","-13"
"2016-06-23T15:34:31.000Z","3","5"
"2016-06-23T15:49:31.000Z","84","10"
"2016-06-23T16:15:01.000Z","34","-17"
"2016-06-23T16:16:31.000Z","49","10"
"2016-06-23T16:52:31.000Z","84","9"
"2016-06-23T16:54:01.000Z","84","-10"
"2016-06-23T17:22:31.000Z","34","19"
"2016-06-23T17:28:31.000Z","3","5"
"2016-06-23T17:30:01.000Z","3","-5"
"2016-06-23T17:54:01.000Z","99","37"
"2016-06-23T18:46:31.000Z","2","4"
"2016-06-23T19:03:01.000Z","34","14"
